model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,79.42,66.7,92.3,1000.21,12.9,0.0,5.08,-0.93,4.74
cnn2,train,6000,80.08,67.2,98.5,1000.21,13.4,0.0,5.09,-1.0,5.09
cnn2,train,6000,80.79,67.6,95.1,1000.21,12.9,0.0,5.12,-0.81,4.17
cnn2,train,6000,81.49,66.2,96.1,1000.21,13.2,0.0,5.08,-0.99,5.06
cnn2,train,6000,82.21,66.7,99.5,1000.27,13.4,0.0,5.1,-0.95,4.83
cnn2,train,6000,82.87,67.6,93.3,1000.27,13.0,0.0,5.08,-1.01,5.11
cnn2,train,6000,83.51,67.6,99.5,1000.27,13.3,0.0,5.09,-0.93,4.75
cnn2,train,6000,84.27,67.2,92.6,1000.21,12.7,0.0,5.08,-1.03,5.22
cnn2,train,6000,84.98,67.2,96.5,1000.21,13.0,0.0,5.11,-0.9,4.58
cnn2,train,6000,85.73,66.7,99.0,1000.21,13.1,0.0,5.1,-1.0,5.09
cnn2,train,6000,86.35,67.2,92.9,1000.21,13.0,0.0,5.08,-0.99,4.92
cnn2,train,6000,87.11,67.6,99.0,1000.27,13.1,0.0,5.09,-0.94,4.77
cnn2,train,6000,87.86,67.6,92.2,1000.21,12.9,0.0,5.08,-0.97,4.94
cnn2,train,6000,88.52,67.2,99.5,1000.27,13.4,0.0,5.09,-1.02,5.18
cnn2,train,6000,89.16,67.2,95.8,1000.21,13.0,0.0,5.13,-0.96,4.92
cnn2,train,6000,89.8,67.6,96.4,1000.21,13.2,0.0,5.08,-1.01,5.11
cnn2,train,6000,90.46,68.1,100.0,1000.27,13.4,0.0,5.09,-0.95,4.83
cnn2,train,6000,91.22,67.6,91.5,1000.21,12.9,0.0,5.08,-0.97,4.95
cnn2,train,6000,91.88,68.1,99.5,1000.27,13.4,0.0,5.08,-1.03,5.24
cnn2,train,6000,92.63,67.2,93.5,1000.27,12.6,0.0,5.08,-1.02,5.21
cnn2,train,6000,93.29,67.6,95.4,1000.27,13.2,0.0,5.09,-0.97,4.94
cnn2,train,6000,94.05,68.1,99.0,1000.21,13.4,0.0,5.08,-1.02,5.17
cnn2,train,6000,94.72,67.6,92.6,1000.27,12.9,0.0,5.11,-0.85,4.35
cnn2,train,6000,95.37,66.7,99.0,1000.21,13.4,0.0,5.08,-0.98,5.03
cnn2,train,6000,96.07,67.6,94.4,1000.21,12.7,0.0,5.1,-0.82,4.2
cnn2,train,6000,96.77,66.7,97.5,1000.27,13.0,0.0,5.1,-0.9,4.58
cnn2,train,6000,97.5,68.6,99.5,1000.27,13.0,0.0,5.11,-0.87,4.43
cnn2,train,6000,98.22,67.2,94.4,1000.21,13.2,0.0,5.08,-1.0,5.07
cnn2,train,6000,98.96,67.6,99.5,1000.27,13.3,0.0,5.1,-0.94,4.79
cnn2,train,6000,99.71,67.6,92.7,1000.21,13.0,0.0,5.09,-1.02,5.16
cnn2,train,6000,100.39,67.2,99.5,1000.21,13.5,0.0,5.08,-0.98,4.98
cnn2,train,6000,101.14,67.6,95.1,1000.27,12.8,0.0,5.08,-1.02,5.21
cnn2,train,6000,101.78,68.1,97.5,1000.21,13.3,0.0,5.09,-0.98,5.02
cnn2,train,6000,102.51,68.1,99.5,1000.27,13.1,0.0,5.1,-0.98,4.99
cnn2,train,6000,103.14,68.1,94.0,1000.21,13.1,0.0,5.09,-1.01,5.16
cnn2,train,6000,103.84,67.2,99.5,1000.27,13.4,0.0,5.08,-1.01,5.13
cnn2,train,6000,104.56,68.1,92.6,1000.27,12.8,0.0,5.07,-1.08,5.47
cnn2,train,6000,105.25,68.1,98.0,1000.27,13.4,0.0,5.08,-1.02,5.2
cnn2,train,6000,105.91,68.1,98.5,1000.27,13.0,0.0,5.09,-0.95,4.84
cnn2,train,6000,106.57,69.6,95.9,1000.27,13.2,0.0,5.09,-0.98,5.0
cnn2,train,6000,107.27,68.1,97.5,1000.27,13.1,0.0,5.1,-0.93,4.75
cnn2,train,6000,107.92,68.6,93.1,1000.27,12.8,0.0,5.08,-1.02,5.18
