model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,175.27,76.9,89.0,1500.35,13.3,0.0,5.03,-1.24,6.23
cnn,train,6000,176.01,77.4,90.4,1500.4,12.8,0.0,5.01,-1.27,6.36
cnn,train,6000,176.76,77.9,88.9,1500.4,13.2,0.0,5.05,-1.08,5.45
cnn,train,6000,177.52,77.9,90.5,1500.4,12.8,0.0,5.01,-1.27,6.39
cnn,train,6000,178.22,77.4,89.6,1500.35,13.3,0.0,5.07,-0.98,5.44
cnn,train,6000,179.0,76.9,89.1,1500.4,12.8,0.0,5.0,-1.27,6.35
cnn,train,6000,179.81,77.9,89.1,1500.35,13.3,0.0,5.06,-1.21,6.13
cnn,train,6000,180.49,77.4,89.5,1500.4,12.8,0.0,5.02,-1.29,6.46
cnn,train,6000,181.29,78.4,89.9,1500.4,13.3,0.0,5.03,-0.98,5.79
cnn,train,6000,182.08,76.9,91.6,1500.4,13.0,0.0,5.02,-1.26,6.31
cnn,train,6000,182.87,78.4,89.4,1500.4,13.1,0.0,5.03,-1.58,5.88
cnn,train,6000,183.65,77.4,90.7,1500.4,13.1,0.0,5.03,-1.28,6.4
cnn,train,6000,184.35,76.9,87.4,1500.4,13.0,0.0,5.03,-1.19,5.98
cnn,train,6000,185.11,77.4,91.4,1500.35,13.0,0.0,5.0,-1.3,6.5
cnn,train,6000,185.9,77.4,90.3,1500.4,13.1,0.0,5.03,-1.26,6.37
cnn,train,6000,186.69,77.4,89.7,1500.4,13.1,0.0,5.01,-1.18,5.89
cnn,train,6000,187.46,77.4,88.4,1500.35,12.9,0.0,5.08,-0.98,4.97
cnn,train,6000,188.23,76.9,91.6,1500.35,13.2,0.0,5.02,-1.28,6.4
cnn,train,6000,189.02,77.4,88.7,1500.35,12.9,0.0,5.05,-1.09,5.56
cnn,train,6000,189.87,76.4,91.4,1500.4,13.2,0.0,5.02,-1.24,6.22
cnn,train,6000,190.65,77.9,89.6,1500.35,12.9,0.0,5.05,-1.08,5.48
cnn,train,6000,191.46,76.9,92.4,1500.35,13.2,0.0,5.06,-1.01,5.16
cnn,train,6000,192.24,78.4,91.2,1500.4,13.3,0.0,5.03,-1.21,6.07
cnn,train,6000,193.0,77.9,91.8,1500.4,13.1,0.0,5.05,-0.98,4.98
cnn,train,6000,193.74,77.4,90.8,1500.35,13.3,0.0,5.03,-0.93,4.68
cnn,train,6000,194.5,77.4,90.6,1500.35,13.0,0.0,5.05,-1.08,5.48
cnn,train,6000,195.24,77.4,89.9,1500.4,13.3,0.0,5.06,-1.01,6.22
cnn,train,6000,196.04,77.4,90.6,1500.4,13.2,0.0,5.06,-1.12,5.64
cnn,train,6000,196.77,77.4,90.8,1500.35,12.8,0.0,5.05,-1.05,5.34
cnn,train,6000,197.55,76.9,89.8,1500.35,13.3,0.0,5.02,-1.25,6.32
cnn,train,6000,198.29,78.4,88.1,1500.4,12.8,0.0,5.05,-1.1,5.53
cnn,train,6000,199.02,77.9,90.5,1500.4,13.3,0.0,5.06,-1.05,5.31
cnn,train,6000,199.79,77.4,88.7,1500.35,12.8,0.0,5.03,-1.28,6.39
cnn,train,6000,200.54,79.3,89.6,1500.35,13.1,0.0,5.05,-1.08,5.48
cnn,train,6000,201.32,77.9,89.5,1500.35,12.8,0.0,5.01,-1.29,6.45
cnn,train,6000,201.99,78.8,89.3,1500.4,13.3,0.0,5.04,-1.04,5.25
cnn,train,6000,202.73,77.4,88.9,1500.35,12.7,0.0,5.08,-0.96,4.66
cnn,train,6000,203.44,77.9,90.3,1500.4,13.2,0.0,5.04,-1.26,6.31
cnn,train,6000,204.21,77.4,90.2,1500.35,12.8,0.0,5.08,-1.11,4.53
